Invoice_ID,Supplier_ID,Invoice_Amount,Invoice_Date,Due_Date,Payment_Date,Status,Paid_Amount,Outstanding,Unnamed: 9,Name,ABN,Country,Service_Category,Supplier_Type,Terms (Days),Contact_Name,Contact_Email,Duplicate_ABN,Duplicate_Invoice,High_Amount,Risk_Score,Payment_Status,Paid_Late_Flag,Paid_OnTime_Flag,Pending_Flag,Unpaid_NoDue_Flag,Unpaid_LatePayNow_Flag,Unpaid_TodayPayNow_Flag,Unpaid_HighPriority_Flag,Unpaid_Priority_Flag,Unpaid_Flag
398,12,3659.93,2025-02-24,2025-03-03,2025-03-08,Late,"$3,659.93",$0.00,,Phillips Inc,98050097882,AU,Welding,Individual service contractors,7,Jordan York,larsonemma@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
399,75,9567.42,2025-02-24,2025-03-26,2025-03-12,On Time,"$9,567.42",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
400,19,1926.5,2025-02-24,2025-03-03,2025-02-25,On Time,"$1,926.50",$0.00,,"Hartman, Graham and Joyce",16934060883,AU,Hydraulic Components,Parts Supplier Company,7,Benjamin Beck,cindy14@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
401,65,6125.33,2025-02-24,2025-03-26,2025-03-09,On Time,"$6,125.33",$0.00,,Jones Inc,88805929622,AU,Irrigation Systems,Supplier Company,30,Michael Weber,jenniferwilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
402,23,1975.19,2025-02-24,2025-03-03,2025-03-04,Late,"$1,975.19",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
403,38,7986.42,2025-02-24,2025-03-03,2025-03-10,Late,"$7,986.42",$0.00,,"Johnson, Miller and King",16808760385,AU,Steel and Materials,Parts Supplier Company,7,Kathleen Ramos,harrisandrea@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
404,52,9645.65,2025-02-24,2025-03-26,2025-02-28,On Time,"$9,645.65",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
405,53,1206.65,2025-02-24,2025-03-03,2025-03-12,Late,"$1,206.65",$0.00,,Vang-Schmidt,78961183673,AU,Hydraulic Components,Parts Supplier Company,7,Ronald Ross,edwardslarry@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
406,20,2059.45,2025-02-24,2025-03-26,2025-03-23,On Time,"$2,059.45",$0.00,,Terry-Spencer,36629946804,AU,Paints and Coatings,Supplier Company,30,Jeffrey Carpenter,steven73@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
407,4,2565.23,2025-02-24,2025-03-03,2025-03-03,On Time,"$2,565.23",$0.00,,Mayo-Bowman,83503056413,AU,Welding,Individual service contractors,7,Latoya Robbins,dianafoster@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
408,40,9952.23,2025-02-24,2025-03-03,2025-03-04,Late,"$9,952.23",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
409,67,3932.0,2025-02-25,2025-04-26,2025-04-13,On Time,"$3,932.00",$0.00,,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
410,84,9550.59,2025-02-25,2025-03-04,2025-03-02,On Time,"$9,550.59",$0.00,,"Flores, Long and Jensen",49588879470,AU,Field Technicians,Individual service contractors,7,Michael Whitney,laura09@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
411,85,7813.11,2025-02-25,2025-03-27,2025-03-16,On Time,"$7,813.11",$0.00,,"Lane, Griffith and Silva",28962309130,AU,Paints and Coatings,Supplier Company,30,Jason Gutierrez,roberthampton@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
412,1,9640.18,2025-02-25,2025-03-04,2025-03-01,On Time,"$9,640.18",$0.00,,"Rodriguez, Figueroa and Sanchez",21819600133,AU,Repair and Maintenance,Individual service contractors,7,Alyssa Gonzalez,lrobinson@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
413,19,6096.41,2025-02-25,2025-03-04,2025-03-11,Late,"$6,096.41",$0.00,,"Hartman, Graham and Joyce",16934060883,AU,Hydraulic Components,Parts Supplier Company,7,Benjamin Beck,cindy14@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
414,44,26091.71,2025-02-25,2025-03-27,2025-03-07,On Time,"$26,091.71",$0.00,,Brooks-Thomas,86922219693,AU,Fabrication Services,Supplier Company,30,Mr. David Little MD,nolansteven@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
415,52,4228.5,2025-02-25,2025-03-27,2025-03-07,On Time,"$4,228.50",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
416,56,1841.48,2025-02-25,2025-03-27,2025-04-02,Late,"$1,841.48",$0.00,,"Farmer, Dorsey and Bell",22961201836,AU,Fabrication Services,Supplier Company,30,Glen Wood,kimberly99@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
417,49,4102.46,2025-02-25,2025-03-27,2025-03-02,On Time,"$4,102.46",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
418,28,19638.58,2025-02-25,2025-03-04,2025-03-11,Late,"$19,638.58",$0.00,,"Sanchez, Terry and Turner",91905865185,AU,Repair and Maintenance,Individual service contractors,7,Jason Henry,oyu@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
419,13,7171.04,2025-02-25,2025-04-26,2025-03-16,On Time,"$7,171.04",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
420,25,3823.25,2025-02-25,2025-04-26,2025-04-10,On Time,"$3,823.25",$0.00,,Robinson-Graham,6562729806,AU,Logistics and Freight,Freight Company,60,Mary Miller,dtaylor@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
421,16,2728.37,2025-02-25,2025-03-27,2025-03-15,On Time,"$2,728.37",$0.00,,Landry Ltd,28059826204,AU,Irrigation Systems,Supplier Company,30,Timothy Stanton,nolanjason@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
422,52,3165.41,2025-02-25,2025-03-27,2025-03-17,On Time,"$3,165.41",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
423,66,9090.95,2025-02-25,2025-03-04,2025-02-26,On Time,"$9,090.95",$0.00,,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
424,22,3013.61,2025-02-25,2025-04-26,2025-02-26,On Time,"$3,013.61",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
425,66,4516.06,2025-02-25,2025-03-04,2025-03-10,Late,"$4,516.06",$0.00,,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
426,9,2051.06,2025-02-26,2025-03-05,2025-03-11,Late,"$2,051.06",$0.00,,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
427,65,1730.93,2025-02-26,2025-03-28,2025-03-11,On Time,"$1,730.93",$0.00,,Jones Inc,88805929622,AU,Irrigation Systems,Supplier Company,30,Michael Weber,jenniferwilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
428,79,9725.43,2025-02-26,2025-03-05,2025-02-27,On Time,"$9,725.43",$0.00,,"Winters, Morgan and Bradshaw",109439690,AU,Repair and Maintenance,Individual service contractors,7,Mr. Dylan Frye MD,eevans@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
429,7,4376.72,2025-02-26,2025-03-28,2025-03-02,On Time,"$4,376.72",$0.00,,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
430,79,1720.94,2025-02-26,2025-03-05,2025-03-01,On Time,"$1,720.94",$0.00,,"Winters, Morgan and Bradshaw",109439690,AU,Repair and Maintenance,Individual service contractors,7,Mr. Dylan Frye MD,eevans@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
431,42,18155.82,2025-02-26,2025-03-05,2025-03-04,On Time,"$18,155.82",$0.00,,Martinez PLC,51718702621,AU,Welding,Individual service contractors,7,Wayne Morgan,vsantos@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
432,81,8846.57,2025-02-26,2025-03-05,2025-03-13,Late,"$8,846.57",$0.00,,Li PLC,53278774701,AU,Electrical Setup,Individual service contractors,7,Kathy Levy,brandywilliams@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
433,83,2292.83,2025-02-26,2025-03-05,2025-03-10,Late,"$2,292.83",$0.00,,"Carr, Anderson and Davis",55852398680,AU,Hydraulic Components,Parts Supplier Company,7,Chad Cook,jstone@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
434,29,3431.09,2025-02-26,2025-03-05,2025-03-14,Late,"$3,431.09",$0.00,,"Boyd, Santos and Gilbert",87769453147,AU,Welding,Individual service contractors,7,John Bishop,frogers@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
435,57,3533.51,2025-02-26,2025-03-05,2025-03-04,On Time,"$3,533.51",$0.00,,"Williams, Miller and Ramos",67976438156,AU,Installation,Individual service contractors,7,Michael Watkins,brandon69@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
436,8,5041.23,2025-02-26,2025-03-05,2025-03-03,On Time,"$5,041.23",$0.00,,Arroyo-Martin,89638346578,AU,Electrical Parts,Parts Supplier Company,7,David Brown,chapmanjerry@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
437,52,4704.81,2025-02-26,2025-03-28,2025-03-07,On Time,"$4,704.81",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
438,77,1175.16,2025-02-26,2025-03-05,2025-03-01,On Time,"$1,175.16",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
439,63,8434.05,2025-02-26,2025-04-27,2025-04-17,On Time,"$8,434.05",$0.00,,Ritter-Warren,92554665905,AU,Logistics and Freight,Freight Company,60,Brandon Gregory,johnathan92@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
440,7,6088.79,2025-02-26,2025-03-28,2025-04-06,Late,"$6,088.79",$0.00,,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
441,9,3371.91,2025-02-26,2025-03-05,2025-03-11,Late,"$3,371.91",$0.00,,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
442,68,3365.19,2025-02-26,2025-03-28,2025-03-11,On Time,"$3,365.19",$0.00,,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
443,26,3089.02,2025-02-27,2025-03-29,2025-03-08,On Time,"$3,089.02",$0.00,,Gibson LLC,64641708053,AU,Paints and Coatings,Supplier Company,30,Rachael Pearson,herringjames@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
444,41,9375.5,2025-02-27,2025-03-06,2025-03-06,On Time,"$9,375.50",$0.00,,"Washington, Cook and Hines",67533963605,AU,Electrical Parts,Parts Supplier Company,7,Michele Shepherd,ymcneil@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
445,45,4611.81,2025-02-27,2025-03-29,2025-03-29,On Time,"$4,611.81",$0.00,,Landry-Huerta,46474367136,AU,Agricultural Tyres,Supplier Company,30,Laura Haney,andrew64@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
446,70,5178.3,2025-02-27,2025-03-06,2025-03-06,On Time,"$5,178.30",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
447,22,1707.35,2025-02-27,2025-04-28,2025-03-20,On Time,"$1,707.35",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
448,1,2969.84,2025-02-27,2025-03-06,2025-03-13,Late,"$2,969.84",$0.00,,"Rodriguez, Figueroa and Sanchez",21819600133,AU,Repair and Maintenance,Individual service contractors,7,Alyssa Gonzalez,lrobinson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
449,31,9815.9,2025-02-27,2025-03-29,2025-03-20,On Time,"$9,815.90",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
450,17,5915.02,2025-02-27,2025-03-06,2025-03-11,Late,"$5,915.02",$0.00,,"Henson, Russell and Oliver",23226025634,AU,Steel and Materials,Parts Supplier Company,7,Michael Reyes,garrisonjeffrey@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
451,49,2964.28,2025-02-27,2025-03-29,2025-03-04,On Time,"$2,964.28",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
452,70,3381.39,2025-02-27,2025-03-06,2025-03-01,On Time,"$3,381.39",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
453,22,3907.2,2025-02-27,2025-04-28,2025-03-18,On Time,"$3,907.20",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
454,51,1387.01,2025-02-27,2025-03-06,2025-03-03,On Time,"$1,387.01",$0.00,,"Smith, Garrison and Thomas",28421020539,AU,Hydraulic Components,Parts Supplier Company,7,Christopher Williams,vfox@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
455,56,9954.36,2025-02-27,2025-03-29,2025-03-15,On Time,"$9,954.36",$0.00,,"Farmer, Dorsey and Bell",22961201836,AU,Fabrication Services,Supplier Company,30,Glen Wood,kimberly99@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
456,58,3251.13,2025-02-27,2025-03-29,2025-03-06,On Time,"$3,251.13",$0.00,,Saunders LLC,45107622683,AU,Agricultural Tyres,Supplier Company,30,Sandra Drake,sandersjudy@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
457,51,1974.54,2025-02-27,2025-03-06,2025-03-04,On Time,"$1,974.54",$0.00,,"Smith, Garrison and Thomas",28421020539,AU,Hydraulic Components,Parts Supplier Company,7,Christopher Williams,vfox@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
458,60,5496.92,2025-02-27,2025-03-06,2025-03-16,Late,"$5,496.92",$0.00,,Jones Ltd,18835523124,AU,Steel and Materials,Parts Supplier Company,7,Lance Wolf,thompsonkendra@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
459,22,1676.61,2025-02-27,2025-04-28,2025-03-20,On Time,"$1,676.61",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
460,82,19831.51,2025-02-28,2025-03-30,2025-04-07,Late,"$19,831.51",$0.00,,"Chambers, Mitchell and Smith",16245650609,AU,Agricultural Tyres,Supplier Company,30,Heidi Roberts,wgordon@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
461,69,1921.04,2025-02-28,2025-03-07,2025-03-07,On Time,"$1,921.04",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
462,34,9763.11,2025-02-28,2025-03-07,2025-03-06,On Time,"$9,763.11",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
463,74,7610.93,2025-02-28,2025-03-07,2025-03-16,Late,"$7,610.93",$0.00,,Cisneros and Sons,97021355690,AU,Installation,Individual service contractors,7,Meghan Rush,scott19@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
464,78,7820.91,2025-02-28,2025-03-07,2025-03-08,Late,"$7,820.91",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
465,70,2034.87,2025-02-28,2025-03-07,2025-03-17,Late,"$2,034.87",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
466,23,9963.24,2025-02-28,2025-03-07,2025-03-14,Late,"$9,963.24",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
467,4,6151.83,2025-02-28,2025-03-07,2025-03-15,Late,"$6,151.83",$0.00,,Mayo-Bowman,83503056413,AU,Welding,Individual service contractors,7,Latoya Robbins,dianafoster@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
468,3,7325.37,2025-02-28,2025-03-07,2025-03-14,Late,"$7,325.37",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
469,52,9950.21,2025-02-28,2025-03-30,2025-03-30,On Time,"$9,950.21",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
470,62,4623.93,2025-02-28,2025-03-30,2025-04-01,Late,"$4,623.93",$0.00,,Gilbert PLC,67980793597,AU,Safety Equipment,Supplier Company,30,Tina Hayes,toni18@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
471,31,5664.5,2025-02-28,2025-03-30,2025-03-10,On Time,"$5,664.50",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
472,2,1020.26,2025-02-28,2025-03-07,2025-03-05,On Time,"$1,020.26",$0.00,,Wolfe LLC,42351161559,AU,Hydraulic Components,Parts Supplier Company,7,Andrew Stevens,dudleynicholas@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
473,11,2538.46,2025-02-28,2025-03-07,2025-03-08,Late,"$2,538.46",$0.00,,"Huff, Novak and House",32677360260,AU,Repair and Maintenance,Individual service contractors,7,Mrs. Rachel Gibson,uhorton@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
474,81,7064.95,2025-02-28,2025-03-07,2025-03-03,On Time,"$7,064.95",$0.00,,Li PLC,53278774701,AU,Electrical Setup,Individual service contractors,7,Kathy Levy,brandywilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
475,51,6936.0,2025-02-28,2025-03-07,2025-03-01,On Time,"$6,936.00",$0.00,,"Smith, Garrison and Thomas",28421020539,AU,Hydraulic Components,Parts Supplier Company,7,Christopher Williams,vfox@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
476,43,5025.54,2025-02-28,2025-03-30,2025-03-07,On Time,"$5,025.54",$0.00,,Sims-Clay,78091343161,AU,Irrigation Systems,Supplier Company,30,Michele Garcia,heatherberger@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
477,34,2353.06,2025-03-01,2025-03-08,2025-03-04,On Time,"$2,353.06",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
478,67,9433.6,2025-03-01,2025-04-30,2025-03-11,On Time,"$9,433.60",$0.00,,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
479,74,6110.8,2025-03-01,2025-03-08,2025-03-16,Late,"$6,110.80",$0.00,,Cisneros and Sons,97021355690,AU,Installation,Individual service contractors,7,Meghan Rush,scott19@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
480,77,6017.74,2025-03-01,2025-03-08,2025-03-10,Late,"$6,017.74",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
481,31,6480.65,2025-03-01,2025-03-31,2025-03-20,On Time,"$6,480.65",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
482,70,9577.78,2025-03-01,2025-03-08,2025-03-06,On Time,"$9,577.78",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
483,5,8185.47,2025-03-01,2025-03-31,2025-04-09,Late,"$8,185.47",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
484,30,5880.54,2025-03-01,2025-04-30,2025-04-03,On Time,"$5,880.54",$0.00,,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
485,65,6835.34,2025-03-01,2025-03-31,2025-03-21,On Time,"$6,835.34",$0.00,,Jones Inc,88805929622,AU,Irrigation Systems,Supplier Company,30,Michael Weber,jenniferwilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
486,78,7618.82,2025-03-01,2025-03-08,2025-03-18,Late,"$7,618.82",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
487,71,6825.44,2025-03-01,2025-03-08,2025-03-11,Late,"$6,825.44",$0.00,,Li-Thompson,77221704303,AU,Installation,Individual service contractors,7,Emily Collins,ihays@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
488,45,5911.23,2025-03-01,2025-03-31,2025-03-31,On Time,"$5,911.23",$0.00,,Landry-Huerta,46474367136,AU,Agricultural Tyres,Supplier Company,30,Laura Haney,andrew64@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
489,5,4972.65,2025-03-01,2025-03-31,2025-03-24,On Time,"$4,972.65",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
490,23,5895.72,2025-03-01,2025-03-08,2025-03-16,Late,"$5,895.72",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
491,50,5853.43,2025-03-01,2025-03-08,2025-03-07,On Time,"$5,853.43",$0.00,,"Winters, Newman and Brown",43171390053,AU,Hydraulic Components,Parts Supplier Company,7,Rachel Harris DVM,brendali@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
492,4,5068.06,2025-03-01,2025-03-08,2025-03-14,Late,"$5,068.06",$0.00,,Mayo-Bowman,83503056413,AU,Welding,Individual service contractors,7,Latoya Robbins,dianafoster@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
493,10,1571.33,2025-03-02,2025-03-09,2025-03-17,Late,"$1,571.33",$0.00,,"Brown, Valdez and Lucas",6513338726,AU,Hydraulic Components,Parts Supplier Company,7,Joel Baxter,ramosmichelle@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
494,64,5432.24,2025-03-02,2025-03-09,2025-03-07,On Time,"$5,432.24",$0.00,,Collins-Douglas,62914865281,AU,Hydraulic Components,Parts Supplier Company,7,Jessica Cox,kyle35@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
495,75,4928.18,2025-03-02,2025-04-01,2025-04-03,Late,"$4,928.18",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
496,20,2165.39,2025-03-02,2025-04-01,2025-04-05,Late,"$2,165.39",$0.00,,Terry-Spencer,36629946804,AU,Paints and Coatings,Supplier Company,30,Jeffrey Carpenter,steven73@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
